"yr.n","age.n","c3","year5","age","count","tot_p","rate","cohort"
1982,17,"assault","[1980,1985)","yr1519",30,4239729,0.707592395646042,1965
1982,17,"battery","[1980,1985)","yr1519",653,4239729,15.4019278118955,1965
1982,17,"intentional property damage","[1980,1985)","yr1519",155,4239729,3.65589404417122,1965
1982,17,"murder","[1980,1985)","yr1519",86,4239729,2.02843153418532,1965
1982,17,"stolen goods","[1980,1985)","yr1519",880,4239729,20.7560436056172,1965
1982,17,"robbery","[1980,1985)","yr1519",1796,4239729,42.3611980860097,1965
1982,17,"frauds","[1980,1985)","yr1519",1005,4239729,23.7043452541424,1965
1982,17,"willful infliction of bodily injury","[1980,1985)","yr1519",1340,4239729,31.6057936721899,1965
1982,17,"larceny","[1980,1985)","yr1519",25714,4239729,606.501028721411,1965
1982,17,"punishment of violences, etc. act","[1980,1985)","yr1519",40567,4239729,956.830023805767,1965
1982,22,"willful infliction of bodily injury","[1980,1985)","yr2024",2830,4053638,69.8138314274733,1960
1982,22,"intentional property damage","[1980,1985)","yr2024",348,4053638,8.58488103772463,1960
1982,22,"robbery","[1980,1985)","yr2024",1079,4053638,26.6180650566232,1960
1982,22,"larceny","[1980,1985)","yr2024",14373,4053638,354.570388377058,1960
1982,22,"battery","[1980,1985)","yr2024",1539,4053638,37.9658963133857,1960
1982,22,"frauds","[1980,1985)","yr2024",3961,4053638,97.7146948000783,1960
1982,22,"murder","[1980,1985)","yr2024",131,4053638,3.23166498833887,1960
1982,22,"stolen goods","[1980,1985)","yr2024",1081,4053638,26.6674034533917,1960
1982,22,"punishment of violences, etc. act","[1980,1985)","yr2024",49940,4053638,1231.97976731025,1960
1982,22,"assault","[1980,1985)","yr2024",69,4053638,1.70217468851437,1960
1982,27,"intentional property damage","[1980,1985)","yr2529",406,3082172,13.1725289828082,1955
1982,27,"larceny","[1980,1985)","yr2529",9257,3082172,300.340149738561,1955
1982,27,"punishment of violences, etc. act","[1980,1985)","yr2529",38338,3082172,1243.86309394803,1955
1982,27,"robbery","[1980,1985)","yr2529",438,3082172,14.2107578681527,1955
1982,27,"battery","[1980,1985)","yr2529",1706,3082172,55.3505774499282,1955
1982,27,"murder","[1980,1985)","yr2529",115,3082172,3.73113505670676,1955
1982,27,"willful infliction of bodily injury","[1980,1985)","yr2529",3819,3082172,123.906128535332,1955
1982,27,"stolen goods","[1980,1985)","yr2529",1460,3082172,47.3691928938424,1955
1982,27,"frauds","[1980,1985)","yr2529",9694,3082172,314.518462954047,1955
1982,27,"assault","[1980,1985)","yr2529",96,3082172,3.11468665603347,1955
1982,32,"punishment of violences, etc. act","[1980,1985)","yr3034",21144,2519241,839.300408337273,1950
1982,32,"murder","[1980,1985)","yr3034",86,2519241,3.41372659463704,1950
1982,32,"willful infliction of bodily injury","[1980,1985)","yr3034",3319,2519241,131.746029855818,1950
1982,32,"stolen goods","[1980,1985)","yr3034",1371,2519241,54.4211530377602,1950
1982,32,"larceny","[1980,1985)","yr3034",4982,2519241,197.757975517229,1950
1982,32,"intentional property damage","[1980,1985)","yr3034",366,2519241,14.5281852748506,1950
1982,32,"robbery","[1980,1985)","yr3034",152,2519241,6.03356328354453,1950
1982,32,"battery","[1980,1985)","yr3034",1484,2519241,58.9066310051321,1950
1982,32,"frauds","[1980,1985)","yr3034",12453,2519241,494.3155498025,1950
1982,32,"assault","[1980,1985)","yr3034",95,2519241,3.77097705221533,1950
1982,37,"murder","[1980,1985)","yr3539",65,2223341,2.92352814975301,1945
1982,37,"punishment of violences, etc. act","[1980,1985)","yr3539",14975,2223341,673.535908346943,1945
1982,37,"frauds","[1980,1985)","yr3539",13711,2223341,616.684530173284,1945
1982,37,"willful infliction of bodily injury","[1980,1985)","yr3539",2999,2223341,134.887091093989,1945
1982,37,"larceny","[1980,1985)","yr3539",3467,2223341,155.93649377221,1945
1982,37,"assault","[1980,1985)","yr3539",100,2223341,4.49773561500463,1945
1982,37,"robbery","[1980,1985)","yr3539",74,2223341,3.32832435510342,1945
1982,37,"stolen goods","[1980,1985)","yr3539",1192,2223341,53.6130085308551,1945
1982,37,"intentional property damage","[1980,1985)","yr3539",376,2223341,16.9114859124174,1945
1982,37,"battery","[1980,1985)","yr3539",1362,2223341,61.259159076363,1945
1982,42,"punishment of violences, etc. act","[1980,1985)","yr4044",10710,2131651,502.427461155696,1940
1982,42,"murder","[1980,1985)","yr4044",47,2131651,2.20486374176636,1940
1982,42,"willful infliction of bodily injury","[1980,1985)","yr4044",2533,2131651,118.828082082855,1940
1982,42,"larceny","[1980,1985)","yr4044",2627,2131651,123.237809566388,1940
1982,42,"intentional property damage","[1980,1985)","yr4044",354,2131651,16.6068460550062,1940
1982,42,"assault","[1980,1985)","yr4044",87,2131651,4.08134352199305,1940
1982,42,"robbery","[1980,1985)","yr4044",44,2131651,2.06412775824936,1940
1982,42,"battery","[1980,1985)","yr4044",1144,2131651,53.6673217144833,1940
1982,42,"frauds","[1980,1985)","yr4044",12842,2131651,602.443833441778,1940
1982,42,"stolen goods","[1980,1985)","yr4044",919,2131651,43.1121229507082,1940
1982,47,"murder","[1980,1985)","yr4549",30,1781813,1.68367836579933,1935
1982,47,"frauds","[1980,1985)","yr4549",9511,1781813,533.782164570581,1935
1982,47,"punishment of violences, etc. act","[1980,1985)","yr4549",6576,1781813,369.062297783213,1935
1982,47,"intentional property damage","[1980,1985)","yr4549",271,1781813,15.2092279043873,1935
1982,47,"assault","[1980,1985)","yr4549",59,1781813,3.31123411940535,1935
1982,47,"willful infliction of bodily injury","[1980,1985)","yr4549",1767,1781813,99.1686557455805,1935
1982,47,"larceny","[1980,1985)","yr4549",1679,1781813,94.2298658725691,1935
1982,47,"battery","[1980,1985)","yr4549",804,1781813,45.122580203422,1935
1982,47,"robbery","[1980,1985)","yr4549",20,1781813,1.12245224386622,1935
1982,47,"stolen goods","[1980,1985)","yr4549",598,1781813,33.5613220916,1935
1982,52,"punishment of violences, etc. act","[1980,1985)","yr5054",3524,1325925,265.776721911119,1930
1982,52,"larceny","[1980,1985)","yr5054",972,1325925,73.3073137620906,1930
1982,52,"murder","[1980,1985)","yr5054",21,1325925,1.58379998868714,1930
1982,52,"frauds","[1980,1985)","yr5054",5844,1325925,440.748911137508,1930
1982,52,"willful infliction of bodily injury","[1980,1985)","yr5054",1033,1325925,77.9078756339914,1930
1982,52,"robbery","[1980,1985)","yr5054",9,1325925,0.678771423723061,1930
1982,52,"intentional property damage","[1980,1985)","yr5054",184,1325925,13.8771046627826,1930
1982,52,"assault","[1980,1985)","yr5054",37,1325925,2.79050474197259,1930
1982,52,"battery","[1980,1985)","yr5054",483,1325925,36.4273997398043,1930
1982,52,"stolen goods","[1980,1985)","yr5054",363,1325925,27.3771140901635,1930
1982,57,"larceny","[1980,1985)","yr5559",537,1125353,47.7183603722565,1925
1982,57,"punishment of violences, etc. act","[1980,1985)","yr5559",1729,1125353,153.640679857787,1925
1982,57,"intentional property damage","[1980,1985)","yr5559",118,1125353,10.4855987410173,1925
1982,57,"murder","[1980,1985)","yr5559",14,1125353,1.2440540879173,1925
1982,57,"willful infliction of bodily injury","[1980,1985)","yr5559",532,1125353,47.2740553408575,1925
1982,57,"battery","[1980,1985)","yr5559",261,1125353,23.1927226390297,1925
1982,57,"frauds","[1980,1985)","yr5559",3112,1125353,276.53545154276,1925
1982,57,"assault","[1980,1985)","yr5559",22,1125353,1.95494213815576,1925
1982,57,"robbery","[1980,1985)","yr5559",6,1125353,0.533166037678844,1925
1982,57,"stolen goods","[1980,1985)","yr5559",215,1125353,19.1051163501586,1925
1982,62,"battery","[1980,1985)","yr6064",154,822057,18.7334941494325,1920
1982,62,"intentional property damage","[1980,1985)","yr6064",78,822057,9.48839314062164,1920
1982,62,"larceny","[1980,1985)","yr6064",309,822057,37.5886343647703,1920
1982,62,"punishment of violences, etc. act","[1980,1985)","yr6064",953,822057,115.928700807852,1920
1982,62,"stolen goods","[1980,1985)","yr6064",128,822057,15.5706964358919,1920
1982,62,"frauds","[1980,1985)","yr6064",1637,822057,199.134609887149,1920
1982,62,"willful infliction of bodily injury","[1980,1985)","yr6064",296,822057,36.0072355080001,1920
1982,62,"murder","[1980,1985)","yr6064",10,822057,1.21646065905406,1920
1982,62,"assault","[1980,1985)","yr6064",13,822057,1.58139885677027,1920
1982,62,"robbery","[1980,1985)","yr6064",5,822057,0.608230329527028,1920
1987,17,"larceny","[1985,1990)","yr1519",23348,4316264,540.930767904836,1970
1987,17,"punishment of violences, etc. act","[1985,1990)","yr1519",42804,4316264,991.690962369308,1970
1987,17,"intentional property damage","[1985,1990)","yr1519",112,4316264,2.59483664576588,1970
1987,17,"murder","[1985,1990)","yr1519",103,4316264,2.38632298673112,1970
1987,17,"battery","[1985,1990)","yr1519",415,4316264,9.61479649993606,1970
1987,17,"frauds","[1985,1990)","yr1519",1849,4316264,42.8379728394741,1970
1987,17,"willful infliction of bodily injury","[1985,1990)","yr1519",1278,4316264,29.6089395829356,1970
1987,17,"stolen goods","[1985,1990)","yr1519",631,4316264,14.6191243167702,1970
1987,17,"assault","[1985,1990)","yr1519",21,4316264,0.486531871081102,1970
1987,17,"robbery","[1985,1990)","yr1519",2344,4316264,54.3062240863858,1970
1987,22,"larceny","[1985,1990)","yr2024",10475,4245090,246.75566360195,1965
1987,22,"battery","[1985,1990)","yr2024",751,4245090,17.6910265742305,1965
1987,22,"robbery","[1985,1990)","yr2024",1238,4245090,29.1631037268939,1965
1987,22,"punishment of violences, etc. act","[1985,1990)","yr2024",48009,4245090,1130.93008628792,1965
1987,22,"assault","[1985,1990)","yr2024",36,4245090,0.848038557486414,1965
1987,22,"frauds","[1985,1990)","yr2024",3573,4245090,84.1678268305266,1965
1987,22,"murder","[1985,1990)","yr2024",129,4245090,3.03880483099298,1965
1987,22,"stolen goods","[1985,1990)","yr2024",445,4245090,10.4826988355959,1965
1987,22,"intentional property damage","[1985,1990)","yr2024",216,4245090,5.08823134491848,1965
1987,22,"willful infliction of bodily injury","[1985,1990)","yr2024",2110,4245090,49.7044821193426,1965
1987,27,"robbery","[1985,1990)","yr2529",625,4070408,15.3547261109943,1960
1987,27,"stolen goods","[1985,1990)","yr2529",710,4070408,17.4429688620895,1960
1987,27,"willful infliction of bodily injury","[1985,1990)","yr2529",4214,4070408,103.527705330768,1960
1987,27,"intentional property damage","[1985,1990)","yr2529",374,4070408,9.18826810481898,1960
1987,27,"larceny","[1985,1990)","yr2529",8349,4070408,205.114573281106,1960
1987,27,"punishment of violences, etc. act","[1985,1990)","yr2529",55502,4070408,1363.54881377985,1960
1987,27,"battery","[1985,1990)","yr2529",1129,4070408,27.7367772469001,1960
1987,27,"frauds","[1985,1990)","yr2529",9641,4070408,236.855863097753,1960
1987,27,"murder","[1985,1990)","yr2529",153,4070408,3.7588369519714,1960
1987,27,"assault","[1985,1990)","yr2529",83,4070408,2.03910762754004,1960
